Age,Partners,Single,Children,Basic,Graduation,AdvanceEducation,Income,TotalSpendings,PlaceSpendings,WebEnrollment,MonthEnrollment,Accepting_Cmps,Recency,Complain,Response
43,1,0,0,0,0,1,96547.0,809,21,2,104,3,4,0,1
48,1,0,0,0,1,0,79205.0,895,16,4,125,1,73,0,1
48,1,0,1,0,0,1,56559.0,484,18,4,121,0,46,0,0
50,1,0,1,0,0,1,32644.0,413,18,8,120,1,38,0,0
43,0,1,1,0,0,1,67506.0,331,12,3,107,0,73,0,0
53,0,1,1,0,1,0,24206.0,25,5,6,113,0,66,0,0
56,0,1,1,0,0,1,28420.0,13,4,6,109,0,36,0,0
53,1,0,1,0,1,0,22979.0,115,10,8,127,0,29,0,1
57,0,1,0,0,1,0,33279.0,16,4,3,97,0,29,0,0
51,0,1,2,0,0,1,46423.0,92,9,7,112,0,6,0,0
46,1,0,1,0,1,0,30368.0,52,7,8,114,0,97,0,0
53,1,0,1,0,1,0,63684.0,1464,23,5,122,0,61,0,0
59,0,1,1,0,1,0,41638.0,441,17,8,119,1,68,0,0
64,0,1,1,0,0,1,68805.0,283,12,2,112,0,73,0,0
57,1,0,1,0,0,1,65814.0,747,23,5,107,0,90,0,0
65,0,1,0,0,1,0,71964.0,1870,17,3,116,0,81,0,0
37,0,1,1,0,1,0,39146.0,165,11,8,119,0,1,0,0
46,1,0,0,0,1,0,96876.0,1941,24,2,115,3,79,0,1
42,1,0,0,1,0,0,34445.0,839,27,9,120,0,92,0,0
65,0,1,0,0,1,0,68281.0,1655,25,5,126,0,31,0,1
48,1,0,2,0,0,1,37284.0,23,4,6,118,0,46,0,0
40,1,0,0,0,1,0,36790.0,66,6,9,120,0,14,0,1
56,1,0,2,0,1,0,27943.0,37,8,8,117,0,89,0,0
72,0,1,2,0,1,0,22263.0,21,6,6,106,0,31,1,0
51,1,0,3,0,1,0,30261.0,22,4,8,124,0,75,0,0
45,1,0,1,0,1,0,28587.0,78,9,6,97,0,42,0,0
41,1,0,1,0,0,1,43815.0,79,6,6,116,0,53,0,0
67,1,0,2,0,1,0,48195.0,265,17,6,108,0,53,0,0
71,1,0,1,0,0,1,77027.0,1175,19,4,104,0,23,0,0
58,1,0,1,0,0,1,71322.0,1305,28,4,119,0,57,0,0
44,1,0,1,0,0,1,32765.0,46,8,5,107,0,49,0,0
58,1,0,2,0,1,0,29672.0,25,4,6,109,0,6,0,0
70,0,1,0,0,1,0,23272.0,46,5,4,111,0,29,0,0
74,1,0,1,0,0,1,49912.0,874,26,8,126,1,5,0,1
38,1,0,1,0,0,1,7500.0,100,10,9,132,0,98,0,0
76,0,1,1,0,0,1,68117.0,930,25,6,111,1,80,0,1
68,1,0,1,0,1,0,67225.0,868,23,5,110,0,4,0,0
47,1,0,1,0,1,0,17649.0,45,9,8,109,0,70,0,0
48,1,0,1,0,1,0,55914.0,1260,29,7,117,0,32,0,0
39,1,0,1,0,1,0,40059.0,414,12,8,112,1,82,0,0
73,1,0,1,0,1,0,60905.0,392,15,2,116,0,27,0,0
46,1,0,2,0,1,0,75330.0,1109,29,6,129,0,94,0,0
72,0,1,1,0,1,0,60689.0,639,22,3,120,0,23,0,0
39,1,0,1,0,1,0,38680.0,79,6,7,118,0,97,0,0
41,1,0,0,0,1,0,61416.0,1665,24,6,113,1,25,0,0
32,0,1,0,0,1,0,49767.0,692,18,4,119,0,92,0,0
53,0,1,3,0,1,0,83273.0,1392,29,7,124,0,98,0,0
42,1,0,1,0,1,0,29009.0,44,7,6,110,0,19,0,0
44,1,0,1,0,0,1,45057.0,50,6,5,120,0,80,0,0
52,1,0,1,0,1,0,37150.0,467,21,7,122,0,80,0,0
53,0,1,1,0,1,0,43020.0,223,12,6,110,0,79,0,0
64,1,0,1,0,1,0,53154.0,158,9,4,100,0,50,0,0
50,1,0,0,0,1,0,65308.0,1211,28,4,110,2,60,0,0
53,0,1,1,0,1,0,76467.0,1575,14,6,125,0,44,0,1
76,1,0,0,0,0,1,81044.0,1208,22,1,109,0,0,0,0
72,1,0,2,0,1,0,32871.0,43,5,4,112,0,28,0,0
48,0,1,2,0,1,0,55801.0,527,21,7,112,1,35,0,0
64,0,1,1,0,1,0,76320.0,932,15,2,103,0,49,0,0
68,0,1,2,0,0,1,36927.0,71,8,8,107,0,46,0,0
70,1,0,2,0,1,0,48794.0,54,5,4,103,0,97,0,0
58,0,1,0,0,1,0,23478.0,129,7,8,118,0,51,0,0
50,0,1,1,0,1,0,71128.0,1615,27,7,127,0,80,0,0
47,0,1,1,0,0,1,70179.0,1034,26,5,114,0,10,0,0
73,1,0,1,0,1,0,59462.0,1088,25,7,116,0,29,0,0
54,1,0,1,0,1,0,38361.0,137,10,7,109,0,74,0,0
41,1,0,0,0,0,1,70038.0,1244,17,2,111,0,54,0,0
45,1,0,2,0,1,0,42554.0,41,7,4,109,0,93,0,0
49,1,0,1,0,1,0,67445.0,1174,32,6,121,0,63,0,0
72,0,1,1,0,1,0,67046.0,993,15,2,115,0,92,0,0
75,1,0,0,0,1,0,42192.0,100,7,4,115,0,40,0,0
71,1,0,1,0,0,1,77610.0,1680,17,7,123,0,70,0,0
39,1,0,1,0,1,0,31761.0,98,9,5,104,0,96,0,0
44,1,0,1,0,1,0,34350.0,48,5,7,111,0,81,0,0
74,1,0,1,0,1,0,54591.0,519,19,5,116,0,63,0,0
67,1,0,1,0,1,0,71866.0,715,20,3,109,0,85,0,0
54,1,0,1,0,1,0,25293.0,37,5,8,112,0,51,0,0
36,0,1,0,0,0,1,42000.0,653,20,5,111,0,23,0,1
40,1,0,0,0,1,0,69520.0,1455,21,5,114,0,95,0,0
53,0,1,1,0,1,0,64713.0,602,19,4,102,0,11,0,1
46,1,0,1,0,0,1,27889.0,26,5,6,116,0,42,0,0
63,0,1,0,1,0,0,22123.0,102,7,5,106,0,77,0,0
50,1,0,1,0,1,0,27803.0,176,9,8,125,0,40,0,0
63,1,0,1,0,1,0,51651.0,433,17,8,126,0,32,0,0
35,1,0,0,0,1,0,68487.0,1366,30,4,120,0,48,0,0
54,1,0,1,0,1,0,56796.0,1001,27,7,119,0,24,0,0
31,1,0,0,0,0,1,87000.0,961,18,2,121,0,61,0,0
64,1,0,1,0,1,0,79823.0,1518,23,2,106,1,6,0,0
43,0,1,1,0,1,0,30828.0,56,8,3,117,0,16,0,0
52,1,0,1,0,0,1,34109.0,22,4,4,115,0,39,0,0
49,0,1,2,0,0,1,53367.0,400,21,7,113,0,2,0,1
54,1,0,0,1,0,0,22390.0,26,4,7,111,0,49,0,0
47,1,0,1,0,1,0,71322.0,350,13,2,107,0,31,0,0
30,0,1,0,0,1,0,79244.0,1216,22,1,121,2,58,0,1
74,1,0,1,0,0,1,49912.0,874,26,8,126,1,5,0,1
73,1,0,2,0,0,1,48699.0,40,5,5,116,0,90,0,0
48,1,0,0,0,1,0,80144.0,1367,19,1,112,0,47,0,0
67,0,1,2,0,1,0,54252.0,264,15,6,116,0,25,0,0
47,1,0,1,0,0,1,81929.0,2053,20,6,124,2,60,0,1
48,1,0,1,0,1,0,76068.0,1376,10,6,122,2,67,0,0
47,1,0,2,0,0,1,53204.0,45,5,4,106,0,40,0,0
74,1,0,1,0,0,1,67911.0,976,27,3,104,0,63,0,0
39,1,0,1,0,0,1,14796.0,51,6,9,124,0,1,0,1
49,1,0,1,0,0,1,78128.0,1264,20,3,107,2,89,0,0
51,1,0,0,1,0,0,14188.0,75,7,6,119,0,40,0,0
37,1,0,1,1,0,0,20425.0,57,7,7,123,0,5,0,0
61,1,0,1,0,0,1,58646.0,140,8,4,111,0,3,0,0
53,0,1,1,0,1,0,72967.0,497,19,5,121,1,1,0,1
74,1,0,1,0,0,1,48150.0,266,13,7,113,0,24,0,0
62,0,1,0,0,1,0,82332.0,2006,21,2,124,1,89,0,1
68,0,1,2,0,1,0,58275.0,615,23,7,119,0,48,0,0
42,1,0,0,0,0,1,44953.0,1021,24,6,121,1,31,0,0
70,1,0,2,0,1,0,34587.0,22,6,4,104,0,68,0,0
49,1,0,1,0,0,1,43018.0,133,7,5,120,0,46,0,0
69,1,0,1,0,0,1,45736.0,437,19,7,114,0,92,0,0
54,1,0,1,0,0,1,66476.0,1013,26,4,117,0,80,0,0
42,1,0,1,0,0,1,27733.0,57,7,7,113,0,16,0,0
71,1,0,1,0,0,1,69805.0,1038,27,2,108,0,50,0,0
61,0,1,0,0,0,1,72217.0,1573,22,2,111,0,93,0,0
52,0,1,1,0,1,0,25818.0,28,4,7,123,0,51,0,0
47,1,0,1,0,0,1,37509.0,123,9,7,121,0,24,0,0
47,1,0,2,0,0,1,25176.0,13,4,7,111,0,79,0,0
43,1,0,1,0,1,0,43586.0,132,10,8,125,0,26,0,0
67,1,0,1,0,0,1,53230.0,732,23,5,130,0,86,0,0
66,1,0,2,0,1,0,50116.0,66,7,5,103,1,68,0,0
51,1,0,0,0,1,0,84906.0,1631,24,2,117,3,98,0,0
57,1,0,1,0,1,0,61286.0,608,18,5,119,0,34,0,0
37,1,0,0,0,0,1,82333.0,1822,18,2,118,1,60,0,1
58,1,0,0,0,0,1,65220.0,1282,23,6,130,0,3,0,1
49,1,0,3,0,1,0,33590.0,8,4,7,118,0,65,0,0
47,0,1,1,0,1,0,30992.0,43,5,7,117,0,83,0,0
47,0,1,0,0,0,1,72309.0,1931,20,3,110,1,64,0,1
43,1,0,1,1,0,0,16005.0,103,8,8,125,0,69,0,0
66,0,1,0,0,0,1,65487.0,1169,17,2,99,0,48,0,0
58,1,0,1,0,1,0,58692.0,395,15,7,103,0,21,0,0
54,0,1,2,0,1,0,40590.0,258,15,6,119,1,30,0,0
53,0,1,1,0,1,0,20587.0,25,5,7,98,0,39,0,0
69,0,1,1,0,0,1,62637.0,185,10,2,108,0,76,0,0
57,0,1,2,0,0,1,29435.0,180,11,9,127,0,11,0,1
49,0,1,1,0,1,0,19346.0,22,5,8,108,0,26,0,0
52,1,0,2,0,1,0,35788.0,44,7,6,108,0,34,0,0
55,0,1,2,0,1,0,36997.0,94,12,5,120,0,72,0,0
66,1,0,0,0,1,0,23539.0,81,7,6,107,0,13,0,0
50,0,1,1,0,1,0,65333.0,798,28,6,108,2,58,0,0
66,0,1,0,0,1,0,78499.0,1334,19,4,110,1,12,0,1
52,1,0,1,0,0,1,29732.0,38,5,9,106,0,23,0,0
63,1,0,3,0,0,1,41275.0,61,11,5,106,0,33,0,0
50,1,0,2,0,0,1,63516.0,300,16,5,115,0,30,0,0
61,1,0,1,0,0,1,42769.0,88,8,4,109,0,15,0,0
65,1,0,2,0,0,1,49572.0,54,7,7,109,0,25,0,0
51,1,0,0,0,1,0,69209.0,1782,16,4,124,1,4,0,0
47,1,0,1,0,1,0,17148.0,68,11,8,108,0,80,0,0
54,0,1,2,0,1,0,40590.0,258,15,6,119,1,30,0,0
47,1,0,1,0,0,1,30560.0,31,5,7,115,0,6,0,0
40,1,0,1,0,0,1,32146.0,66,8,6,97,0,16,0,0
59,0,1,2,0,0,1,41713.0,174,13,6,105,0,57,0,0
48,1,0,1,0,0,1,34176.0,28,5,3,108,0,9,0,0
68,1,0,1,0,0,1,58482.0,731,22,6,97,1,59,0,0
58,0,1,1,0,1,0,59686.0,274,12,4,108,0,78,0,0
59,1,0,1,0,0,1,60896.0,1701,26,6,122,0,90,0,1
43,1,0,1,0,1,0,62994.0,312,13,6,105,0,74,0,0
66,1,0,1,0,1,0,47320.0,414,20,6,120,0,10,0,0
74,0,1,0,0,0,1,74859.0,1565,23,3,118,1,63,0,0
31,0,1,1,1,0,0,15253.0,29,6,7,111,0,13,0,0
49,0,1,1,0,0,1,31560.0,94,8,8,115,0,98,0,0
69,0,1,1,0,1,0,72071.0,1338,20,2,119,0,4,0,0
33,0,1,0,0,0,1,91172.0,1092,14,3,118,4,94,0,1
39,1,0,0,0,1,0,90000.0,1479,18,1,109,3,91,0,0
42,0,1,2,0,1,0,41967.0,54,5,4,110,0,66,0,0
58,0,1,1,0,1,0,69263.0,568,18,6,104,1,14,0,0
53,0,1,0,0,0,1,65706.0,1199,27,7,115,3,77,0,1
48,1,0,1,0,1,0,60934.0,873,23,4,108,0,41,0,0
72,1,0,1,0,1,0,71965.0,1213,17,3,114,0,21,0,0
68,1,0,1,0,1,0,65210.0,731,22,6,99,2,25,0,0
48,1,0,0,0,0,1,79174.0,2043,19,2,110,2,2,0,1
56,0,1,0,0,0,1,81380.0,1893,17,2,121,0,51,0,0
50,0,1,1,0,0,1,48432.0,424,19,8,123,0,3,0,0
52,1,0,1,0,1,0,52914.0,575,15,7,114,1,32,0,0
68,1,0,1,0,1,0,38946.0,257,12,5,111,0,84,0,0
49,1,0,1,0,1,0,26067.0,56,9,8,117,0,49,0,0
51,1,0,1,0,0,1,44325.0,542,21,8,114,1,69,0,0
59,1,0,0,0,1,0,42523.0,125,7,2,105,0,96,0,0
45,0,1,1,1,0,0,26487.0,69,9,5,116,0,23,0,0
66,1,0,1,0,0,1,53233.0,40,5,4,106,0,18,0,0
63,1,0,1,0,1,0,67716.0,1016,28,5,111,1,8,0,0
51,1,0,1,0,0,1,76234.0,907,23,3,103,1,21,0,0
67,1,0,0,0,0,1,84117.0,1566,24,2,98,1,60,0,0
66,1,0,0,0,0,1,65487.0,1169,17,2,99,0,48,0,0
51,1,0,1,1,0,0,25224.0,46,7,3,106,0,36,0,0
40,0,1,0,0,0,1,89616.0,1644,25,2,119,0,36,0,1
52,0,1,2,0,1,0,40851.0,59,5,7,119,0,63,0,0
76,1,0,0,0,1,0,27469.0,17,4,6,131,0,2,0,0
66,1,0,0,0,0,1,82347.0,1853,25,3,127,2,38,0,1
66,1,0,1,0,1,0,73803.0,1528,22,6,132,1,61,0,1
71,0,1,2,0,0,1,8820.0,35,10,8,118,0,52,0,0
49,0,1,0,0,1,0,43322.0,141,8,7,105,0,25,0,0
50,1,0,1,0,1,0,55593.0,546,17,6,113,1,63,0,0
69,1,0,2,0,1,0,50501.0,500,20,6,115,1,10,0,1
48,1,0,2,0,1,0,37085.0,61,10,8,103,0,65,0,0
33,0,1,1,1,0,0,16185.0,106,8,8,116,0,71,0,0
54,0,1,1,0,1,0,57731.0,704,26,6,122,0,0,0,0
50,0,1,1,0,0,1,48432.0,424,19,8,123,0,3,0,1
45,1,0,1,0,1,0,73807.0,849,23,2,119,0,88,0,0
33,1,0,0,0,1,0,18929.0,85,6,6,119,0,15,0,0
55,0,1,2,0,1,0,35893.0,199,15,8,123,0,80,0,0
43,1,0,1,0,1,0,61014.0,1147,20,7,122,0,17,0,0
69,1,0,2,0,1,0,32144.0,54,10,7,106,1,76,0,0
60,1,0,1,1,0,0,14918.0,43,5,6,126,0,52,0,0
60,0,1,2,0,1,0,45146.0,53,6,4,114,0,28,0,0
68,0,1,1,0,0,1,41769.0,521,22,8,119,0,31,0,0
42,1,0,0,0,1,0,88325.0,1623,18,2,104,0,42,0,0
73,0,1,2,0,0,1,38054.0,45,7,7,108,0,24,0,0
28,0,1,0,0,0,1,80617.0,1435,19,2,121,0,42,0,0
47,1,0,1,0,1,0,5305.0,32,1,13,114,0,12,0,0
69,1,0,2,0,1,0,36807.0,16,4,6,121,0,88,0,0
40,1,0,1,0,1,0,28427.0,52,7,8,118,0,67,0,0
75,0,1,0,0,0,1,82032.0,1234,17,1,104,0,54,0,0
45,1,0,1,0,1,0,22775.0,15,4,8,115,0,40,0,0
38,1,0,1,0,0,1,40101.0,415,17,7,123,0,73,0,0
44,1,0,1,0,1,0,58025.0,470,18,4,110,0,81,0,0
41,0,1,0,0,0,1,75777.0,1438,21,1,117,2,12,0,1
44,1,0,1,0,0,1,7500.0,53,11,7,114,0,7,0,0
60,1,0,3,0,0,1,33562.0,51,9,4,103,0,33,0,0
53,0,1,1,0,0,1,57642.0,679,22,4,100,1,24,0,0
55,1,0,2,0,1,0,58554.0,586,22,7,124,0,55,0,0
44,1,0,2,0,1,0,63777.0,653,26,8,118,0,87,0,0
61,0,1,1,0,1,0,57967.0,468,19,5,118,0,39,0,0
51,1,0,2,0,1,0,24434.0,50,7,7,104,0,9,0,0
39,0,1,1,0,1,0,11012.0,84,9,9,118,1,82,0,0
53,0,1,0,0,0,1,44802.0,1049,27,8,125,0,71,0,0
37,0,1,0,0,1,0,26816.0,22,4,4,125,0,50,0,0
49,1,0,1,0,1,0,34421.0,30,4,7,120,0,81,0,0
56,1,0,1,0,1,0,61223.0,1341,18,5,115,0,46,0,0
77,1,0,3,0,0,1,64014.0,444,22,7,99,1,56,0,0
42,0,1,0,0,1,0,56981.0,1241,19,6,108,1,91,0,0
67,1,0,1,0,0,1,69245.0,843,23,3,108,0,8,0,0
69,1,0,2,0,0,1,52869.0,172,11,7,123,0,40,0,1
